883,915
204,208
253,265
194,215
42,43
32,32
39,40
57,61
58,63
27,28
29,31
19,19
41,46
18,18
20,21
16,16
28,31
19,20
18,19
57,68
8,8
11,12
18,21
15,17
14,16
7,7
7,7
7,7
7,7
7,7
13,15
13,15
16,19
7,7
8,8
10,11
10,11
8,8
7,7
14,16
9,10
9,10
6,6
9,10
9,10
5,5
5,5
5,5
5,5
5,5
5,5
5,5
11,13
8,9
5,5
5,5
13,16
5,5
5,5
10,12
5,5
5,5
5,5
5,5
8,9
5,5
5,5
7,8
7,8
18,23
4,4
4,4
8,9
4,4
4,4
4,4
4,4
4,4
4,4
4,4
10,12
4,4
4,4
4,4
4,4
7,8
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
8,10
4,4
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
8,10
3,3
3,3
3,3
3,3
3,3
13,17
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
3,3
3,3
3,3
5,6
3,3
5,6
3,3
3,3
5,6
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
5,6
5,6
2,2
2,2
2,2
2,2
2,2
3,3
3,3
2,2
2,2
9,12
2,2
2,2
4,5
3,3
2,2
2,2
2,2
2,2
3,3
3,3
2,2
3,3
2,2
2,2
2,2
2,2
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,5
6,8
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,3
2,2
1,1
1,1
1,1
1,1
1,1
2,2
1,1
3,3
1,1
1,1
3,4
3,4
2,2
4,5
1,1
3,4
3,4
1,1
3,4
2,2
1,1
1,1
2,2
1,1
2,2
2,2
2,2
1,1
2,2
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
1,1
3,4
2,2
1,1
1,1
2,2
7,10
3,4
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
2,2
1,1
2,2
5,7
1,1
1,1
1,1
1,1
1,1
1,1
2,2
3,4
2,2
2,2
2,2
1,1
2,2
2,2
1,1
2,2
3,4
1,1
1,1
2,2
2,2
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
2,2
3,4
3,3
2,2
2,2
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
2,2
1,1
1,1
3,4
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
1,1
1,1
1,1
2,3
2,3
2,3
1,1
1,1
4,6
null,null
1,1
14,21
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
null,null
1,1
2,3
1,1
null,null
null,null
1,1
1,1
1,1
4,6
2,3
1,1
1,1
2,3
1,1
null,null
3,4
2,3
1,1
null,null
null,null
1,1
1,1
null,null
null,null
null,null
1,1
1,1
1,1
1,1
1,1
null,null
2,3
null,null
2,2
null,null
1,1
1,1
1,1
1,1
1,1
null,null
1,1
null,null
null,null
1,1
null,null
25,38
null,null
null,null
1,1
1,1
2,3
1,1
1,1
null,null
null,null
1,1
1,1
1,1
null,null
null,null
null,null
null,null
null,null
6,9
null,null
1,1
1,1
null,null
null,null
null,null
1,1
1,1
1,1
4,6
null,null
1,1
null,null
null,null
2,2
null,null
null,null
null,null
null,null
null,null
null,null
2,3
null,null
1,1
1,1
1,1
1,1
2,3
2,3
1,1
1,1
null,null
4,6
null,null
null,null
null,null
null,null
null,null
null,null
null,null
1,1
9,14
null,null
1,1
1,1
null,null
null,null
null,null
2,3
null,null
1,1
null,null
null,null
null,null
null,null
null,null
null,null
1,1
2,3
null,null
null,null
1,1
1,1
3,4
1,1
1,1
2,3
null,null
null,null
null,null
null,null
null,null
null,null
null,null
1,1
null,null
null,null
null,null
null,null
4,6
null,null
1,1
null,null
1,1
null,null
null,null
3,5
null,null
null,null
null,null
null,null
1,1
1,1
null,null
