3556,3711
613,638
193,202
1165,1265
201,216
66,68
70,73
436,489
391,439
216,242
234,263
42,44
34,35
291,335
80,89
79,88
206,237
59,65
119,136
24,24
71,80
21,21
61,69
99,114
54,61
24,25
35,38
49,56
61,71
28,31
15,15
36,41
29,32
14,14
16,17
16,17
27,31
21,23
11,11
13,13
14,15
14,15
13,14
11,11
9,9
46,57
12,13
12,13
13,14
8,8
9,9
13,14
14,16
17,20
8,8
8,8
45,57
108,140
7,7
7,7
7,7
7,7
7,7
10,11
26,32
11,12
7,7
18,22
22,27
9,10
9,10
6,6
19,23
12,14
21,26
23,29
12,14
7,7
14,17
9,10
5,5
30,39
5,5
17,21
5,5
5,5
10,12
6,6
15,19
10,12
12,15
5,5
4,4
7,8
10,12
8,9
4,4
4,4
6,7
4,4
5,5
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
5,5
3,3
3,3
3,3
9,11
3,3
3,3
8,10
8,10
3,3
3,3
3,3
3,3
3,3
5,6
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
3,3
2,2
3,3
5,6
2,2
7,9
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
5,6
3,3
13,18
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
6,8
6,8
6,8
2,2
6,8
2,2
2,2
4,5
2,2
4,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
8,11
3,3
2,2
2,2
2,2
2,2
2,2
5,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
4,5
2,2
1,1
1,1
4,5
1,1
1,1
1,1
4,5
6,8
2,2
1,1
10,14
1,1
1,1
2,2
2,2
2,2
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
3,4
3,4
3,4
1,1
1,1
1,1
1,1
2,2
1,1
18,26
1,1
2,2
1,1
4,5
2,2
1,1
2,2
1,1
2,2
1,1
5,7
3,4
3,4
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
3,4
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
3,4
6,8
2,2
1,1
1,1
2,2
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
7,10
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
4,5
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
4,5
1,1
2,2
1,1
3,4
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
1,1
1,1
