1600,1763
757,835
2102,2343
310,366
280,332
151,177
108,126
204,243
103,121
186,222
205,245
319,386
152,182
23,24
30,33
89,106
52,61
28,31
32,36
154,188
87,105
31,35
63,75
14,14
107,131
45,53
32,37
14,14
69,84
23,26
29,34
11,11
38,46
75,94
11,11
11,11
13,14
10,10
16,18
72,91
11,12
8,8
9,9
14,16
10,11
14,16
7,7
20,24
19,23
30,38
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
9,10
12,14
14,17
6,6
6,6
6,6
7,7
7,7
5,5
6,6
7,8
4,4
4,4
4,4
4,4
14,18
4,4
4,4
6,7
3,3
4,4
4,4
4,4
4,4
4,4
3,3
6,7
8,10
5,6
6,7
3,3
5,6
3,3
21,29
3,3
3,3
3,3
3,3
7,9
7,9
3,3
2,2
2,2
2,2
3,3
3,3
8,10
5,6
2,2
3,3
3,3
2,2
3,3
2,2
2,2
4,5
2,2
2,2
2,2
4,4
2,2
2,2
5,6
7,9
2,2
3,3
3,3
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
7,9
2,2
2,2
2,2
2,2
2,2
2,2
4,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
6,8
4,5
2,2
4,5
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,4
3,4
3,4
3,4
3,4
3,4
2,2
2,2
3,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
2,2
2,2
2,2
4,5
2,2
2,2
2,2
1,1
2,2
6,8
2,2
2,2
7,10
15,21
2,2
3,4
2,2
2,2
2,2
2,2
3,4
6,8
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
4,5
2,2
3,4
