1331,1388
1522,1597
702,756
580,633
122,132
159,174
31,32
76,86
36,39
51,58
38,42
51,58
32,35
36,40
29,32
33,37
61,72
64,76
27,30
59,70
15,15
30,34
21,23
64,77
22,24
33,38
38,45
29,34
35,42
209,266
125,159
256,329
23,27
32,39
19,22
15,17
8,8
32,40
38,48
10,11
19,23
89,117
9,10
126,168
26,33
6,6
8,9
70,93
5,5
5,5
11,13
75,101
7,8
7,8
7,8
11,13
4,4
4,4
4,4
4,4
5,5
6,7
6,7
4,4
5,5
9,11
9,11
6,7
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
3,3
3,3
10,13
28,39
3,3
70,99
3,3
2,2
2,2
26,36
3,3
5,6
3,3
3,3
21,29
19,26
7,9
28,39
2,2
2,2
4,5
5,6
30,42
4,5
2,2
2,2
4,5
2,2
9,12
23,31
2,2
4,5
2,2
2,2
2,2
2,2
2,2
2,2
25,35
2,2
2,2
2,2
2,2
16,22
29,41
2,2
2,2
2,2
2,2
31,44
2,2
2,2
2,2
2,2
5,6
2,2
2,2
2,2
5,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,5
2,2
2,2
2,2
2,2
4,5
2,2
6,8
2,2
2,2
2,2
2,2
4,5
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
4,5
2,2
2,2
2,2
1,1
1,1
4,5
2,2
2,2
2,2
1,1
1,1
2,2
1,1
2,2
2,2
2,2
1,1
1,1
4,5
2,2
2,2
2,2
2,2
1,1
2,2
1,1
2,2
2,2
2,2
2,2
1,1
1,1
2,2
2,2
4,5
4,5
1,1
1,1
2,2
1,1
1,1
2,2
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
2,2
2,2
1,1
2,2
2,2
1,1
2,2
1,1
2,2
2,2
1,1
2,2
2,2
14,20
2,2
2,2
1,1
2,2
2,2
2,2
2,2
2,2
3,4
3,4
3,4
3,4
2,2
2,2
2,2
1,1
2,2
2,2
2,2
1,1
4,5
1,1
2,2
2,2
1,1
1,1
3,4
2,2
1,1
2,2
2,2
3,4
4,5
1,1
2,2
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
2,2
1,1
1,1
2,2
3,4
2,2
2,2
3,4
1,1
1,1
1,1
2,2
1,1
1,1
2,2
2,2
2,2
2,2
2,2
1,1
2,2
1,1
3,4
2,2
2,2
1,1
1,1
1,1
1,1
4,5
2,2
1,1
1,1
2,2
3,4
5,7
3,4
1,1
1,1
2,2
1,1
1,1
1,1
4,5
1,1
3,4
1,1
2,2
1,1
1,1
4,5
3,4
2,2
1,1
1,1
1,1
1,1
2,2
3,4
2,2
1,1
1,1
1,1
1,1
2,2
2,2
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
1,1
1,1
1,1
2,2
2,2
1,1
1,1
6,8
1,1
2,2
2,2
1,1
1,1
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
2,2
2,2
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
2,2
2,2
1,1
2,2
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
3,4
3,4
1,1
1,1
1,1
1,1
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
3,4
1,1
1,1
1,1
2,2
1,1
4,5
1,1
1,1
1,1
2,2
2,2
2,2
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
4,5
1,1
1,1
1,1
1,1
3,4
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
12,17
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
3,4
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
3,4
1,1
1,1
1,1
1,1
2,2
2,2
1,1
3,4
1,1
1,1
1,1
1,1
13,19
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
