8168,8447
848,911
2913,3147
2323,2555
1034,1144
206,229
314,352
399,449
183,204
231,260
247,282
273,313
139,158
66,73
135,154
71,79
124,143
65,73
48,53
67,76
40,44
42,47
122,145
58,67
281,339
48,55
51,59
21,22
21,22
70,83
119,144
47,55
43,50
14,14
29,33
21,23
13,13
32,37
42,49
20,22
43,51
24,27
16,17
66,80
43,51
20,22
17,18
23,26
25,28
12,12
19,21
21,23
104,129
15,16
15,16
15,16
15,16
15,16
27,31
60,73
23,26
15,16
19,21
81,100
59,72
11,11
12,12
11,11
18,20
11,11
19,21
22,25
14,15
46,56
99,124
10,10
10,10
10,10
10,10
10,10
20,23
17,19
383,491
10,10
41,50
20,23
17,19
16,18
16,18
16,18
30,36
23,27
13,14
26,31
12,12
12,12
9,9
9,9
29,35
19,22
22,26
19,22
13,14
12,13
12,13
32,39
32,39
9,9
13,14
25,30
68,86
15,17
9,9
16,18
19,22
22,26
21,25
13,14
18,21
8,8
8,8
8,8
8,8
8,8
319,416
8,8
21,25
27,33
11,12
9,9
18,21
15,17
49,62
17,20
17,20
14,16
11,12
49,62
11,12
14,16
10,10
21,25
8,8
8,8
11,12
14,16
7,7
7,7
7,7
7,7
7,7
7,7
13,15
26,32
16,19
16,19
8,8
19,23
22,27
8,8
16,19
19,23
16,19
7,7
16,19
13,15
10,11
10,11
8,8
13,15
15,18
12,14
12,14
12,14
12,14
9,10
9,10
10,11
6,6
6,6
27,34
35,45
7,7
9,10
7,7
6,6
14,16
23,29
9,10
22,27
12,14
7,7
12,14
14,17
26,33
6,6
26,33
21,26
11,13
25,32
6,6
6,6
22,28
8,9
14,17
8,9
6,6
9,10
34,43
26,33
6,6
6,6
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
16,20
5,5
5,5
6,6
5,5
5,5
7,7
5,5
13,16
6,6
11,13
9,10
11,13
8,9
5,5
5,5
5,5
10,12
6,6
5,5
88,119
6,6
5,5
21,27
10,12
5,5
5,5
7,8
7,8
7,8
7,8
7,8
7,8
7,8
10,12
10,12
6,6
15,19
5,5
5,5
5,5
8,9
8,9
15,19
14,17
21,27
5,5
57,77
20,26
5,5
10,12
7,8
5,5
7,8
5,5
5,5
7,8
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
17,22
5,5
10,12
12,15
6,6
12,15
15,19
5,5
4,4
4,4
5,5
5,5
5,5
5,5
4,4
8,9
9,11
9,11
4,4
5,5
15,19
5,5
4,4
5,5
35,47
5,5
4,4
7,8
7,8
5,5
